# Source: Wesley C. Mitchell, "A History of the Greenbacks" (1903)
# Appendix B, Table 4: "Relative Prices of Various Commodities at Retail"
# Pages 451-468. Relative prices (index, first year quoted = 100).
#
# 556 series across 60 commodity blocks, each block a commodity quoted in a set of
# towns. Annual, 1860-1866. Blank cells are printed "..." in the source: most often
# a town whose series begins in 1861 rather than 1860.
#
# THE 1867 AND 1868 COLUMNS APPLY ONLY TO RENTS. Mitchell's note to the table: "In
# the case of rent figures are given for 1867 and 1868 for the purposes of Part II,
# chap. vi." Every other block stops at 1866, so those two columns are blank for all
# but the two rent blocks.
#
# Mitchell's note on the source: "The source of the following series of relative
# prices at retail is the report prepared by Mr. J. D. Weeks in 1880-83 and published
# as Vol. XX of the Tenth Census. Not all of the material supplied by Mr. Weeks,
# however, has been used, for he gives some series of prices at unspecified times of
# the year and others 'on or about June 1.' Those series 'showing average for the
# year' alone were used as the basis for the computations in the text, and they alone
# are given here."
#
# initial_price is Mitchell's "Initial Price" column, in the unit named by the unit
# column. Fractions are kept as printed, e.g. "0.08 1/3".
#
# TWO CELLS ARE LEFT BLANK BECAUSE THE PRINTING IS DEFECTIVE, not because the source
# has no figure. Both read as "1 9" or "1 3" with the middle digit missing:
#   Rent, four rooms, Indianapolis, 1865
#   Board per week for men, Philadelphia, 1864
# They are not guessed at. Consult a better copy of page 467 or 468 to fill them.
#
# Re-transcribed 17 September 2026 from the page images.
#
# DERIVED from ../mitchell_appendix_b_table4_retail_prices.csv by analysis/03_build_tidy.py. Do not edit.
commodity,unit,state,town,initial_price,year,relative_price
"Provisions: flour, wheat, superfine",per barrel,Ia,Cedar Rapids,3.00,1865,300
"Provisions: flour, wheat, superfine",per barrel,Ia,Cedar Rapids,3.00,1866,300
Provisions: milk,per quart,Pa,Philadelphia,0.06,1861,100
Provisions: milk,per quart,Pa,Philadelphia,0.06,1862,100
Provisions: milk,per quart,Pa,Philadelphia,0.06,1863,117
Provisions: milk,per quart,Pa,Philadelphia,0.06,1864,117
Provisions: milk,per quart,Pa,Philadelphia,0.06,1865,167
Provisions: milk,per quart,Pa,Philadelphia,0.06,1866,167
Provisions: milk,per quart,W. Va,New Cumberland,.04,1860,100
Provisions: milk,per quart,W. Va,New Cumberland,.04,1861,200
Provisions: milk,per quart,W. Va,New Cumberland,.04,1862,200
Provisions: milk,per quart,W. Va,New Cumberland,.04,1863,200
Provisions: milk,per quart,W. Va,New Cumberland,.04,1864,250
Provisions: milk,per quart,W. Va,New Cumberland,.04,1865,250
Provisions: milk,per quart,W. Va,New Cumberland,.04,1866,200
Provisions: milk,per quart,Ohio,Canton,.03,1860,100
Provisions: milk,per quart,Ohio,Canton,.03,1861,133
Provisions: milk,per quart,Ohio,Canton,.03,1862,167
Provisions: milk,per quart,Ohio,Canton,.03,1863,200
Provisions: milk,per quart,Ohio,Canton,.03,1864,267
Provisions: milk,per quart,Ohio,Canton,.03,1865,200
Provisions: milk,per quart,Ohio,Canton,.03,1866,200
Provisions: milk,per quart,Ohio,Springfield,.05,1860,100
Provisions: milk,per quart,Ohio,Springfield,.05,1861,120
Provisions: milk,per quart,Ohio,Springfield,.05,1862,120
Provisions: milk,per quart,Ohio,Springfield,.05,1863,160
Provisions: milk,per quart,Ohio,Springfield,.05,1864,160
Provisions: milk,per quart,Ohio,Springfield,.05,1865,160
Provisions: milk,per quart,Ohio,Springfield,.05,1866,160
Provisions: milk,per quart,Ohio,Zanesville,.06,1860,100
Provisions: milk,per quart,Ohio,Zanesville,.06,1861,100
Provisions: milk,per quart,Ohio,Zanesville,.06,1862,100
Provisions: milk,per quart,Ohio,Zanesville,.06,1863,133
Provisions: milk,per quart,Ohio,Zanesville,.06,1864,133
Provisions: milk,per quart,Ohio,Zanesville,.06,1865,133
Provisions: milk,per quart,Ohio,Zanesville,.06,1866,167
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1860,100
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1861,100
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1862,114
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1863,143
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1864,143
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1865,143
Provisions: milk,per quart,Ind,Lawrenceburg,.07,1866,143
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1861,100
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1862,125
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1863,125
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1864,150
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1865,150
Provisions: milk,per quart,Ia,Cedar Rapids,.04,1866,150
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1860,100
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1861,78
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1862,89
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1863,89
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1864,122
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1865,111
"Provisions: mackerel, pickled",per lb,Conn,Jewett City,0.09,1866,111
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1861,100
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1862,113
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1863,125
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1864,175
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1865,200
"Provisions: mackerel, pickled",per lb,Pa,Philadelphia,.08,1866,225
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1860,100
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1861,150
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1862,200
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1863,200
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1864,200
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1865,200
"Provisions: mackerel, pickled",per lb,W. Va,New Cumberland,.04,1866,200
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1860,100
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1861,75
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1862,100
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1863,125
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1864,125
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1865,125
"Provisions: mackerel, pickled",per lb,Ohio,Canton,.08,1866,125
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1860,100
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1861,50
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1862,60
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1863,70
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1864,80
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1865,100
"Provisions: mackerel, pickled",per lb,Ohio,Zanesville,.10,1866,100
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1860,100
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1861,100
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1862,100
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1863,125
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1864,188
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1865,125
"Provisions: mackerel, pickled",per lb,Ind,Lawrenceburg,.08,1866,125
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1861,100
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1862,114
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1863,143
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1864,179
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1865,179
"Provisions: mackerel, pickled",per lb,Ia,Cedar Rapids,.07,1866,179
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1860,100
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1861,95
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1862,61
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1863,88
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1864,117
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1865,124
"Provisions: mutton, forequarters",per lb,Mass,Boston,0.10 7/24,1866,112
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1860,100
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1861,130
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1862,130
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1863,130
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1864,130
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1865,140
"Provisions: mutton, forequarters",per lb,Conn,New London,.10,1866,140
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1860,100
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1861,114
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1862,114
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1863,143
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1864,157
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1865,171
"Provisions: mutton, forequarters",per lb,N. J.,Camden,.07,1866,171
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1861,100
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1862,120
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1863,120
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1864,160
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1865,240
"Provisions: mutton, forequarters",per lb,Pa,Philadelphia,.05,1866,240
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1860,100
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1861,140
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1862,140
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1863,140
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1864,140
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1865,140
"Provisions: mutton, forequarters",per lb,W. Va,New Cumberland,.05,1866,140
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1860,100
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1861,100
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1862,100
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1863,120
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1864,120
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1865,140
"Provisions: mutton, forequarters",per lb,Ohio,Zanesville,.05,1866,140
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1861,100
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1862,100
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1863,167
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1864,200
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1865,200
"Provisions: mutton, forequarters",per lb,Ind,Evansville,.075,1866,200
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1860,100
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1861,117
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1862,117
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1863,117
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1864,117
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1865,117
"Provisions: pork, bacon",per lb,Conn,New London,0.12,1866,133
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1861,100
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1862,100
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1863,111
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1864,133
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1865,200
"Provisions: pork, bacon",per lb,Pa,Philadelphia,.09,1866,200
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1860,100
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1861,125
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1862,150
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1863,150
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1864,175
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1865,175
"Provisions: pork, bacon",per lb,W. Va,New Cumberland,.08,1866,150
"Provisions: pork, bacon",per lb,Ohio,Canton,.06,1861,100
"Provisions: pork, bacon",per lb,Ohio,Canton,.06,1862,133
"Provisions: pork, bacon",per lb,Ohio,Canton,.06,1863,250
"Provisions: pork, bacon",per lb,Ohio,Canton,.06,1864,333
"Provisions: pork, bacon",per lb,Ohio,Canton,.06,1865,250
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1860,100
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1861,109
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1862,109
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1863,109
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1864,218
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1865,218
"Provisions: pork, bacon",per lb,Ohio,Springfield,.055,1866,218
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1860,100
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1861,100
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1862,120
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1863,140
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1864,180
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1865,200
"Provisions: pork, bacon",per lb,Ohio,Zanesville,.10,1866,200
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1860,100
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1861,78
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1862,83
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1863,94
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1864,97
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1865,83
"Provisions: pork, bacon",per lb,Ind,Lawrenceburg,.18,1866,67
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1860,100
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1861,95
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1862,89
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1863,93
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1864,139
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1865,212
"Provisions: pork, corned or salted",per lb,Mass,Boston,0.10 1/12,1866,183
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1860,100
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1861,100
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1862,80
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1863,96
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1864,176
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1865,200
"Provisions: pork, corned or salted",per lb,Conn,Jewett City,.125,1866,192
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1860,100
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1861,109
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1862,109
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1863,109
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1864,109
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1865,109
"Provisions: pork, corned or salted",per lb,Conn,New London,.11,1866,127
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1861,100
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1862,100
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1863,111
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1864,133
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1865,200
"Provisions: pork, corned or salted",per lb,Pa,Philadelphia,.09,1866,200
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1860,100
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1861,117
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1862,133
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1863,133
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1864,133
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1865,150
"Provisions: pork, corned or salted",per lb,W. Va,New Cumberland,.06,1866,150
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1860,100
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1861,164
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1862,182
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1863,218
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1864,291
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1865,327
"Provisions: pork, corned or salted",per lb,Ohio,Zanesville,.055,1866,327
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1860,100
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1861,100
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1862,100
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1863,100
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1864,100
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1865,113
"Provisions: mutton, leg",per lb,Conn,New London,0.16,1866,113
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1860,100
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1861,111
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1862,133
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1863,133
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1864,178
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1865,244
"Provisions: mutton, leg",per lb,N. J.,Camden,.09,1866,244
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1861,100
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1862,110
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1863,120
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1864,140
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1865,180
"Provisions: mutton, leg",per lb,Pa,Philadelphia,.10,1866,180
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1860,100
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1861,150
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1862,150
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1863,150
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1864,150
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1865,150
"Provisions: mutton, leg",per lb,W. Va,New Cumberland,.06,1866,150
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1860,100
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1861,86
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1862,86
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1863,100
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1864,100
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1865,114
"Provisions: mutton, leg",per lb,Ohio,Zanesville,.07,1866,129
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1860,100
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1861,87
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1862,85
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1863,92
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1864,128
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1865,185
"Provisions: pork, fresh",per lb,Mass,Boston,0.0975,1866,155
"Provisions: pork, fresh",per lb,Conn,New London,.11,1860,100
"Provisions: pork, fresh",per lb,Conn,New London,.11,1861,109
"Provisions: pork, fresh",per lb,Conn,New London,.11,1862,109
"Provisions: pork, fresh",per lb,Conn,New London,.11,1863,109
"Provisions: pork, fresh",per lb,Conn,New London,.11,1864,109
"Provisions: pork, fresh",per lb,Conn,New London,.11,1865,109
"Provisions: pork, fresh",per lb,Conn,New London,.11,1866,127
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1861,100
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1862,100
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1863,120
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1864,140
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1865,200
"Provisions: pork, fresh",per lb,Pa,Philadelphia,.10,1866,220
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1860,100
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1861,125
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1862,150
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1863,150
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1864,150
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1865,200
"Provisions: pork, fresh",per lb,W. Va,New Cumberland,.04,1866,200
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1860,100
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1861,133
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1862,133
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1863,178
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1864,278
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1865,278
"Provisions: pork, fresh",per lb,Ohio,Canton,.045,1866,333
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1860,100
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1861,150
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1862,150
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1863,167
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1864,300
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1865,300
"Provisions: pork, fresh",per lb,Ohio,Zanesville,.06,1866,300
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1860,100
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1861,93
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1862,84
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1863,97
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1864,154
"Provisions: pork, hams, smoked",per lb,Mass,Boston,0.11 3/8,1865,197
